"serviceIdentifierCode","title","url","protocol", "organisation","electronicMailAddress","metadataStandardVersion","operatesOn","datasetIdentifierCode","servicetype"
"57b47cd8-ef75-458d-b5bf-2c3b48f07e17","Hydrografie: Netwerk (INSPIRE geharmoniseerd) WMS","https://service.pdok.nl/rws/hydrografie/netwerk/wms/v1_0?request=GetCapabilities&service=WMS","OGC:WMS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","["https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=c3955762-73a3-4c16-a15c-f3869487a1ea#MD_DataIdentification","https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=c3955762-73a3-4c16-a15c-f3869487a1ea#MD_DataIdentification","https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=c3955762-73a3-4c16-a15c-f3869487a1ea#MD_DataIdentification"]","c3955762-73a3-4c16-a15c-f3869487a1ea c3955762-73a3-4c16-a15c-f3869487a1ea c3955762-73a3-4c16-a15c-f3869487a1ea","view"
"9215411c-e91f-497b-8e28-74d430ccb204","CBS Vierkantstatistieken 500m 2018 WMS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2018/wms/v1_0?request=GetCapabilities&service=WMS","OGC:WMS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","view"
"4c1a54dc-9c7c-4129-995d-5df1b689c1e0","CBS Vierkantstatistieken 500m 2018 WFS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2018/wfs/v1_0?request=GetCapabilities&service=WFS","OGC:WFS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","other"
"ccf3d6e0-f67b-490a-b3f1-a6d129fdb253","CBS Vierkantstatistieken 500m 2013 WMS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2013/wms/v1_0?request=GetCapabilities&service=WMS","OGC:WMS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","view"
"3514d891-7e11-43df-b25f-f339ec45bda8","CBS Vierkantstatistieken 500m 2014 WMS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2014/wms/v1_0?request=GetCapabilities&service=WMS","OGC:WMS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","view"
"6776cafe-a7a9-45af-b370-6a8f638a12d5","CBS Vierkantstatistieken 500m 2015 WMS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2015/wms/v1_0?request=GetCapabilities&service=WMS","OGC:WMS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","view"
"499365ec-e001-45ab-9c68-1d80272e9192","CBS Vierkantstatistieken 500m 2011 WMS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2011/wms/v1_0?request=GetCapabilities&service=WMS","OGC:WMS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","view"
"9ff243a3-1d9f-4c95-9d22-b5144b1935e5","CBS Vierkantstatistieken 500m 2017 WFS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2017/wfs/v1_0?request=GetCapabilities&service=WFS","OGC:WFS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","other"
"59486207-3ab7-47f9-b4e6-6bb91656718e","CBS Vierkantstatistieken 500m 2013 WFS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2013/wfs/v1_0?request=GetCapabilities&service=WFS","OGC:WFS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","other"
"bbdbf836-590b-46bf-88d1-14550a2e1cb1","CBS Vierkantstatistieken 500m 2015 WFS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2015/wfs/v1_0?request=GetCapabilities&service=WFS","OGC:WFS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","other"
"12ba8ac9-069c-40df-abbc-3e21603ee940","CBS Vierkantstatistieken 500m 2017 WMS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2017/wms/v1_0?request=GetCapabilities&service=WMS","OGC:WMS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","view"
"2d8e9629-0073-4e28-9284-4f72f91f2f58","CBS Vierkantstatistieken 500m 2016 WFS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2016/wfs/v1_0?request=GetCapabilities&service=WFS","OGC:WFS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","other"
"371b7fc3-8a7d-4fb4-b9a6-0159b6574a7a","CBS Vierkantstatistieken 500m 2012 WMS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2012/wms/v1_0?request=GetCapabilities&service=WMS","OGC:WMS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","view"
"effe2d13-843a-4fd2-8a49-5823c282aaf3","CBS Vierkantstatistieken 500m 2019 WFS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2019/wfs/v1_0?request=GetCapabilities&service=WFS","OGC:WFS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","other"
"e8af7137-b357-4bc7-81d8-fccb8819f4ae","CBS Vierkantstatistieken 500m 2016 WMS","https://service.pdok.nl/cbs/vierkantstatistieken500m/2016/wms/v1_0?request=GetCapabilities&service=WMS","OGC:WMS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=f605a24f-60cd-4c40-94c8-2186aba3ddd0#MD_DataIdentification","f605a24f-60cd-4c40-94c8-2186aba3ddd0","view"
"aaf53e6f-fe99-4a86-a61c-50b128412d80","Mossel- en oesterhabitats WFS","https://service.pdok.nl/rvo/mosselenoesterhabitats/wfs/v1_0?request=GetCapabilities&service=WFS","OGC:WFS","Beheer PDOK","beheerPDOK@kadaster.nl,beheerPDOK@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=3d59fd06-9aec-4744-91e7-65e119f74569#MD_DataIdentification","3d59fd06-9aec-4744-91e7-65e119f74569","download"
"bfcc588f-9393-4c70-b989-d9e92ac2f493","Actueel Hoogtebestand Nederland (AHN) WCS","https://service.pdok.nl/rws/ahn/wcs/v1_0?SERVICE=WCS&request=GetCapabilities","OGC:WCS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","["https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=41daef8b-155e-4608-b49c-c87ea45d931c#MD_DataIdentification","https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=41daef8b-155e-4608-b49c-c87ea45d931g#MD_DataIdentification"]","41daef8b-155e-4608-b49c-c87ea45d931c 41daef8b-155e-4608-b49c-c87ea45d931g","other"
"94e5b115-bece-4140-99ed-93b8f363948e","Actueel Hoogtebestand Nederland (AHN) WMS","https://service.pdok.nl/rws/ahn/wms/v1_0?SERVICE=WMS&request=GetCapabilities","OGC:WMS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","["https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=41daef8b-155e-4608-b49c-c87ea45d931c#MD_DataIdentification","https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=41daef8b-155e-4608-b49c-c87ea45d931g#MD_DataIdentification"]","41daef8b-155e-4608-b49c-c87ea45d931c 41daef8b-155e-4608-b49c-c87ea45d931g","view"
"1ce74355-763a-481d-b9d7-aaafbf0d7d53","Habitatrichtlijn verspreiding van soorten WMS","https://service.pdok.nl/rvo/habitatrichtlijnsoorten/wms/v1_0?request=GetCapabilities&service=WMS","OGC:WMS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=28c4780a-1a44-4376-b283-14a50a481729#MD_DataIdentification","28c4780a-1a44-4376-b283-14a50a481729","view"
"8abcd2d1-3beb-43e5-a572-2b2da05a0a98","Nationaal Hydrologisch Instrumentarium (NHI) WMS","https://service.pdok.nl/rws/nhi/wms/v1_0?request=GetCapabilities&service=WMS","OGC:WMS","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=710c381c-ab2d-45d5-a45d-af2eba811e5f#MD_DataIdentification","710c381c-ab2d-45d5-a45d-af2eba811e5f","view"
"56e8ce20-0e6f-4ef2-8c09-6e30bc3680b9","BRO Geomorfologische Kaart (GMM) ATOM","https://service.pdok.nl/bzk/bro-geomorfologischekaart/atom/v1_0/index.xml","INSPIRE Atom","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=459231d0-7379-4f26-a444-7616e1d888f0#MD_DataIdentification","459231d0-7379-4f26-a444-7616e1d888f0","download"
"c21c6bf5-8899-4b46-8986-0f65eca05ed0","Richtlijn Stedelijk Afvalwater ATOM","https://service.pdok.nl/rws/richtlijnstedelijkafvalwater/atom/index.xml","INSPIRE Atom","Beheer PDOK","beheerPDOK@kadaster.nl,beheerPDOK@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","["https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=cc931834-5f9a-4106-a3a3-d5bf553b2675#MD_DataIdentification","https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=07d78f5e-f4c4-4c92-b866-94eb2cb38516#MD_DataIdentification","https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=917b5ba0-9d8e-4758-83fa-28b057f185e2#MD_DataIdentification","https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=11a98cc2-2e64-4f05-ae16-b7677f8054ad#MD_DataIdentification"]","cc931834-5f9a-4106-a3a3-d5bf553b2675 07d78f5e-f4c4-4c92-b866-94eb2cb38516 917b5ba0-9d8e-4758-83fa-28b057f185e2 11a98cc2-2e64-4f05-ae16-b7677f8054ad","download"
"8a594e51-9dcf-4ef3-9f67-7d73bfd71d27","Nationale Parken ATOM","https://service.pdok.nl/rvo/nationale-parken/atom/index.xml","INSPIRE Atom","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=4961d305-fbb5-426a-9ba3-53e1ca5f3b18#MD_DataIdentification","4961d305-fbb5-426a-9ba3-53e1ca5f3b18","download"
"08a784fe-0da8-4ede-bec9-c28fa81fc11d","Provinciaal Landschapsbeleid (voorheen Nationale Landschappen) - Provincies (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/provincies/provinciaal-landschapsbeleid/atom/index.xml","INSPIRE Atom","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=60a2a7c2-d5b3-4ad5-b562-c448695357fb#MD_DataIdentification","60a2a7c2-d5b3-4ad5-b562-c448695357fb","download"
"b914aa84-1a15-4d6c-950e-00c739946029","Potentiekaart Restwarmte ATOM","https://service.pdok.nl/rvo/restwarmte/atom/index.xml","INSPIRE Atom","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=d6b85d84-cdb9-4a6e-b799-cf8826e22a94#MD_DataIdentification","d6b85d84-cdb9-4a6e-b799-cf8826e22a94","download"
"7a748a59-36f4-475b-9647-402b5ce89a1c","Bodemgebruik - Land Cover (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/kadaster/lc/atom/v1_0/index.xml","INSPIRE Atom","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","["https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=1689d1b7-ef22-417a-becd-d8d9a8a90a10#MD_DataIdentification","https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=1689d1b7-ef22-417a-becd-d8d9a8a90a10#MD_DataIdentification"]","1689d1b7-ef22-417a-becd-d8d9a8a90a10 1689d1b7-ef22-417a-becd-d8d9a8a90a10","download"
"28e6b45e-7627-454d-99a0-4119bbe1678d","CBS Bestand bodemgebruik 2017 ATOM","https://service.pdok.nl/cbs/bestandbodemgebruik/2017/atom/index.xml","INSPIRE Atom","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=d9bf1ce1-5197-409e-b19e-340e50afafc4#MD_DataIdentification","d9bf1ce1-5197-409e-b19e-340e50afafc4","download"
"d2a05dd5-98e8-4f9c-8ba2-7fe2d5c7c507","Spreiding van soorten - Invasieve Exoten (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/rvo/spreiding-van-soorten/invasieve-exoten/atom/index.xml","INSPIRE Atom","Beheer PDOK","beheerPDOK@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=3703b249-a0eb-484e-ba7a-10e31a55bcec#MD_DataIdentification","3703b249-a0eb-484e-ba7a-10e31a55bcec","download"
"aa31349f-9607-4fdb-83ac-732f0b942adc","Grondwaterbeschermingsgebieden (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/provincies/grondwaterbeschermingsgebieden/atom/index.xml","INSPIRE Atom","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=666554ed-5106-487d-b4bf-69fbd888a6d7#MD_DataIdentification","666554ed-5106-487d-b4bf-69fbd888a6d7","download"
"78155dcb-61fa-4c16-896f-637f5936ce6c","Zwemwaterkwaliteit (Provinciaal en Rijkswateren) (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/provincies/zwemwaterkwaliteit-provinciaal-rijkswateren/atom/index.xml","INSPIRE Atom","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=df5ee213-e1bd-433b-80f7-4ea20f493ca8#MD_DataIdentification","df5ee213-e1bd-433b-80f7-4ea20f493ca8","download"
"88c6f637-ed7a-4d3a-8ff3-afc8a6b744d6","Hydrografie (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/kadaster/hy/atom/v1_0/index.xml","INSPIRE Atom","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=1c3afc74-cc34-44b7-938a-963e2350795a#MD_DataIdentification","1c3afc74-cc34-44b7-938a-963e2350795a","download"
"cc6f76b2-f28e-4eb3-8d89-d1a6a135c010","Nationaal Hydrologisch Instrumentarium (NHI) ATOM","https://service.pdok.nl/rws/nhi/atom/index.xml","INSPIRE Atom","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://www.nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=710c381c-ab2d-45d5-a45d-af2eba811e5f#MD_DataIdentification","710c381c-ab2d-45d5-a45d-af2eba811e5f","download"
"8fb3a06d-af1a-4da9-a769-41edf3591805","Stiltegebieden - Provincies (INSPIRE geharmoniseerd) ATOM","https://service.pdok.nl/provincies/stiltegebieden/atom/index.xml","INSPIRE Atom","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","https://nationaalgeoregister.nl/geonetwork/srv/dut/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http://www.isotc211.org/2005/gmd&elementSetName=full&id=cc408b2d-09a6-4b2b-9aa3-b46bfe2f00a5#MD_DataIdentification","cc408b2d-09a6-4b2b-9aa3-b46bfe2f00a5","download"
"1f7db024-396a-4f3a-b2d9-d09996ea57d1","Richtlijn Overstromingsrisico ATOM","https://service.pdok.nl/rws/richtlijnoverstromingsrisico/atom/index.xml","INSPIRE Atom","Beheer PDOK","beheerpdok@kadaster.nl,beheerpdok@kadaster.nl","Nederlands metadata profiel op ISO 19119 voor services 2.1.0","["https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=0e6bbc35-489b-4209-8e5c-41e36b9d0351#MD_DataIdentification","https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=babb8ae8-533f-4fd1-be66-e8dcccf20b33#MD_DataIdentification","https:\/\/www.nationaalgeoregister.nl\/geonetwork\/srv\/dut\/csw?service=CSW&request=GetRecordById&version=2.0.2&outputSchema=http:\/\/www.isotc211.org\/2005\/gmd&elementSetName=full&id=155f4288-e7c6-4278-8145-0e8cb5ffe52d#MD_DataIdentification"]","0e6bbc35-489b-4209-8e5c-41e36b9d0351 babb8ae8-533f-4fd1-be66-e8dcccf20b33 155f4288-e7c6-4278-8145-0e8cb5ffe52d","download"
